true_label,predicted_label,path
1,1,segmented_audio/1/ee999ea60252dd7f5d7beb3c2a2a07d3b1b09052db99d3a2c6fe9fcb19ae4cc8/ee999ea60252dd7f5d7beb3c2a2a07d3b1b09052db99d3a2c6fe9fcb19ae4cc8_segment_15.mp3
0,0,segmented_audio/0/audacity/audacity_segment_60.mp3
1,1,segmented_audio/1/876b30a58a084752dbbb66cfcc003417e2be2b13fb5913612b0ca4c77837467e/876b30a58a084752dbbb66cfcc003417e2be2b13fb5913612b0ca4c77837467e_segment_62.mp3
1,1,segmented_audio/1/a8fd2b696d0d819b13ccfac61686eea8a0638e67df3e3e869fbc95507d22b6ec/a8fd2b696d0d819b13ccfac61686eea8a0638e67df3e3e869fbc95507d22b6ec_segment_71.mp3
1,1,segmented_audio/1/9e8e79637b5d21c7e3500345da26a2a15f77034623f6d711967b3750417f7ce5/9e8e79637b5d21c7e3500345da26a2a15f77034623f6d711967b3750417f7ce5_segment_58.mp3
0,0,segmented_audio/0/containerd/containerd_segment_40.mp3
1,1,segmented_audio/1/fadc69995b9f837837595d73be8dce1bbccf0b709d0d8bb2cadf1c90b46763cf/fadc69995b9f837837595d73be8dce1bbccf0b709d0d8bb2cadf1c90b46763cf_segment_59.mp3
1,1,segmented_audio/1/fadc69995b9f837837595d73be8dce1bbccf0b709d0d8bb2cadf1c90b46763cf/fadc69995b9f837837595d73be8dce1bbccf0b709d0d8bb2cadf1c90b46763cf_segment_49.mp3
0,0,segmented_audio/0/lto-dump-12/lto-dump-12_segment_278.mp3
1,1,segmented_audio/1/346599bff197dc24dba9875c1b765c160881919c3582dc0fae99c4c2cf5c8836/346599bff197dc24dba9875c1b765c160881919c3582dc0fae99c4c2cf5c8836_segment_46.mp3
0,0,segmented_audio/0/ffmpeg/ffmpeg_segment_1.mp3
0,0,segmented_audio/0/qemu-storage-daemon/qemu-storage-daemon_segment_21.mp3
1,1,segmented_audio/1/caa114893cf5cb213b39591bbcb72f66ee4519be07269968e714a8d3f24c3382/caa114893cf5cb213b39591bbcb72f66ee4519be07269968e714a8d3f24c3382_segment_20.mp3
0,0,segmented_audio/0/c++/c++_segment_4.mp3
0,0,segmented_audio/0/gdb/gdb_segment_25.mp3
0,0,segmented_audio/0/containerd/containerd_segment_490.mp3
1,1,segmented_audio/1/fb6b327104eb37d42f83b552430ef9b1e45ee49c737d562876650d75e3a88e57/fb6b327104eb37d42f83b552430ef9b1e45ee49c737d562876650d75e3a88e57_segment_32.mp3
1,1,segmented_audio/1/0b9d850ad22de9ed4951984456e77789793017e9df41271c58f45f411ef0c3d2/0b9d850ad22de9ed4951984456e77789793017e9df41271c58f45f411ef0c3d2_segment_6.mp3
0,0,segmented_audio/0/qemu-system-x86_64/qemu-system-x86_64_segment_61.mp3
0,0,segmented_audio/0/qemu-system-amd64/qemu-system-amd64_segment_35.mp3
1,1,segmented_audio/1/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b_segment_43.mp3
1,1,segmented_audio/1/9e8e79637b5d21c7e3500345da26a2a15f77034623f6d711967b3750417f7ce5/9e8e79637b5d21c7e3500345da26a2a15f77034623f6d711967b3750417f7ce5_segment_124.mp3
0,0,segmented_audio/0/lto-dump-12/lto-dump-12_segment_13.mp3
1,1,segmented_audio/1/fe377368c04b3b3fcd54968397a878ba5254f13af6e824732e9cfc23983b57bb/fe377368c04b3b3fcd54968397a878ba5254f13af6e824732e9cfc23983b57bb_segment_43.mp3
1,1,segmented_audio/1/43fab92516cdfaa88945996988b7cfe987f26050516503fb2be65592379d7d7f/43fab92516cdfaa88945996988b7cfe987f26050516503fb2be65592379d7d7f_segment_24.mp3
0,0,segmented_audio/0/git-upload-pack/git-upload-pack_segment_2.mp3
1,1,segmented_audio/1/4a77c23cb0f77b8b5f4c8bfc9ba786f9b08b910dc8b4d25f1eb6e07c29c600f1/4a77c23cb0f77b8b5f4c8bfc9ba786f9b08b910dc8b4d25f1eb6e07c29c600f1_segment_16.mp3
1,1,segmented_audio/1/f7de003967a15ebf61e53e75c4d7b7ebf3455dc9609fe91140be1049019d02b9/f7de003967a15ebf61e53e75c4d7b7ebf3455dc9609fe91140be1049019d02b9_segment_1.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-lto-dump-13/x86_64-linux-gnu-lto-dump-13_segment_108.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-g++/x86_64-linux-gnu-g++_segment_1.mp3
1,1,segmented_audio/1/e808760ffb94d970fb9a224c3e1093e5c8999dd736936d6290b28741abc9c81f/e808760ffb94d970fb9a224c3e1093e5c8999dd736936d6290b28741abc9c81f_segment_26.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_208.mp3
0,0,segmented_audio/0/docker/docker_segment_352.mp3
0,0,segmented_audio/0/python3/python3_segment_51.mp3
0,0,segmented_audio/0/ubuntu-report/ubuntu-report_segment_36.mp3
0,0,segmented_audio/0/containerd/containerd_segment_75.mp3
1,1,segmented_audio/1/fb6b327104eb37d42f83b552430ef9b1e45ee49c737d562876650d75e3a88e57/fb6b327104eb37d42f83b552430ef9b1e45ee49c737d562876650d75e3a88e57_segment_48.mp3
0,0,segmented_audio/0/lto-dump-13/lto-dump-13_segment_189.mp3
0,0,segmented_audio/0/lto-dump/lto-dump_segment_12.mp3
0,0,segmented_audio/0/docker/docker_segment_367.mp3
1,1,segmented_audio/1/f6b7a01dab3a0d3bb0e66d032f0ba9c0d851d0e6f22a7bded4dead419e33f8a4/f6b7a01dab3a0d3bb0e66d032f0ba9c0d851d0e6f22a7bded4dead419e33f8a4_segment_65.mp3
1,1,segmented_audio/1/89a269943b201401b50356a4284cfda4d6689f63811853f46a16f947621d3bb3/89a269943b201401b50356a4284cfda4d6689f63811853f46a16f947621d3bb3_segment_23.mp3
0,0,segmented_audio/0/lto-dump-12/lto-dump-12_segment_67.mp3
1,1,segmented_audio/1/ee999ea60252dd7f5d7beb3c2a2a07d3b1b09052db99d3a2c6fe9fcb19ae4cc8/ee999ea60252dd7f5d7beb3c2a2a07d3b1b09052db99d3a2c6fe9fcb19ae4cc8_segment_9.mp3
1,1,segmented_audio/1/9f20d2cf098609450792723a4410c6887fdaa00e53f207671fcf1eb22d9fb008/9f20d2cf098609450792723a4410c6887fdaa00e53f207671fcf1eb22d9fb008_segment_25.mp3
1,1,segmented_audio/1/20e4c4893ed1faa9a50b0a4ba5fa0062d5178b635222849eeafa53e8c5c0d8c8/20e4c4893ed1faa9a50b0a4ba5fa0062d5178b635222849eeafa53e8c5c0d8c8_segment_40.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-lto-dump/x86_64-linux-gnu-lto-dump_segment_296.mp3
1,1,segmented_audio/1/35308b8b770d2d4f78299262f595a0769e55152cb432d0efc42292db01609a18/35308b8b770d2d4f78299262f595a0769e55152cb432d0efc42292db01609a18_segment_1.mp3
1,1,segmented_audio/1/d1a95861c6b9836c0c3d8868019054931d1339ae896ad11575e99d91a358696d/d1a95861c6b9836c0c3d8868019054931d1339ae896ad11575e99d91a358696d_segment_116.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_803.mp3
1,1,segmented_audio/1/ac6818140883e0f8bf5cef9b5f965861ff64cebfe181ff025e1f0aee9c72506c/ac6818140883e0f8bf5cef9b5f965861ff64cebfe181ff025e1f0aee9c72506c_segment_31.mp3
1,1,segmented_audio/1/19f76bf2be3ea11732f2c5c562afbd6f363b062c25fba3a143c3c6ef4712774b/19f76bf2be3ea11732f2c5c562afbd6f363b062c25fba3a143c3c6ef4712774b_segment_7.mp3
1,1,segmented_audio/1/39c33c261899f2cb91f686aa6da234175237cd72cfcd9291a6e51cbdc86d4def/39c33c261899f2cb91f686aa6da234175237cd72cfcd9291a6e51cbdc86d4def_segment_79.mp3
0,0,segmented_audio/0/gcov-dump/gcov-dump_segment_8.mp3
0,0,segmented_audio/0/containerd/containerd_segment_362.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-ld/x86_64-linux-gnu-ld_segment_28.mp3
0,0,segmented_audio/0/lto-dump-13/lto-dump-13_segment_307.mp3
1,1,segmented_audio/1/fbba7bc092f8f36da650dde4e3b1af6f6ac656f054bfb20738b2f864bceb4d5a/fbba7bc092f8f36da650dde4e3b1af6f6ac656f054bfb20738b2f864bceb4d5a_segment_70.mp3
0,0,segmented_audio/0/snap/snap_segment_121.mp3
0,0,segmented_audio/0/gdb/gdb_segment_83.mp3
1,1,segmented_audio/1/e8eb4f2a73181711fc5439d0dc90059f54820fe07d9727cf5f2417c5cec6da0e/e8eb4f2a73181711fc5439d0dc90059f54820fe07d9727cf5f2417c5cec6da0e_segment_54.mp3
1,1,segmented_audio/1/03bb1cfd9e45844701aabc549f530d56f162150494b629ca19d83c1c696710d7/03bb1cfd9e45844701aabc549f530d56f162150494b629ca19d83c1c696710d7_segment_12.mp3
1,1,segmented_audio/1/1e48915f40bfdd75fb83e79779010336320af76411b9af9f0e68d361e63a2f60/1e48915f40bfdd75fb83e79779010336320af76411b9af9f0e68d361e63a2f60_segment_1.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-g++-13/x86_64-linux-gnu-g++-13_segment_7.mp3
1,1,segmented_audio/1/caa114893cf5cb213b39591bbcb72f66ee4519be07269968e714a8d3f24c3382/caa114893cf5cb213b39591bbcb72f66ee4519be07269968e714a8d3f24c3382_segment_52.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_969.mp3
0,0,segmented_audio/0/lto-dump-12/lto-dump-12_segment_241.mp3
0,0,segmented_audio/0/containerd/containerd_segment_86.mp3
0,0,segmented_audio/0/rview/rview_segment_17.mp3
0,0,segmented_audio/0/containerd-shim-runc-v1/containerd-shim-runc-v1_segment_37.mp3
1,1,segmented_audio/1/9f20d2cf098609450792723a4410c6887fdaa00e53f207671fcf1eb22d9fb008/9f20d2cf098609450792723a4410c6887fdaa00e53f207671fcf1eb22d9fb008_segment_64.mp3
1,1,segmented_audio/1/25ba8e1e4ae88297fa5715b9bdd68b059ccb128af1eb06d9ecce0181d48ae2c3/25ba8e1e4ae88297fa5715b9bdd68b059ccb128af1eb06d9ecce0181d48ae2c3_segment_9.mp3
0,0,segmented_audio/0/lto-dump-12/lto-dump-12_segment_176.mp3
1,1,segmented_audio/1/5f80945354ea8e28fa8191a37d37235ce5c5448bffb336e8db5b01719a69128f/5f80945354ea8e28fa8191a37d37235ce5c5448bffb336e8db5b01719a69128f_segment_56.mp3
1,1,segmented_audio/1/43fab92516cdfaa88945996988b7cfe987f26050516503fb2be65592379d7d7f/43fab92516cdfaa88945996988b7cfe987f26050516503fb2be65592379d7d7f_segment_32.mp3
1,1,segmented_audio/1/7c5c84eb86a72395bf75510d5a1a51553a025668d6477dbef86ad12da7bc6b8a/7c5c84eb86a72395bf75510d5a1a51553a025668d6477dbef86ad12da7bc6b8a_segment_76.mp3
1,1,segmented_audio/1/a07bd8aedde27e776480bb375d191ce11c3a03275f6a03616b4a0bfbc1b9dfe6/a07bd8aedde27e776480bb375d191ce11c3a03275f6a03616b4a0bfbc1b9dfe6_segment_8.mp3
1,1,segmented_audio/1/39c33c261899f2cb91f686aa6da234175237cd72cfcd9291a6e51cbdc86d4def/39c33c261899f2cb91f686aa6da234175237cd72cfcd9291a6e51cbdc86d4def_segment_83.mp3
0,0,segmented_audio/0/lto-dump-12/lto-dump-12_segment_224.mp3
1,1,segmented_audio/1/3fac250cf6bdb0bf5b1707a970bd233e86dabc0765fede8238d761fb0f27c3da/3fac250cf6bdb0bf5b1707a970bd233e86dabc0765fede8238d761fb0f27c3da_segment_61.mp3
0,0,segmented_audio/0/qemu-system-x86_64/qemu-system-x86_64_segment_142.mp3
1,1,segmented_audio/1/df8262a8a7208da235127a10b07fa9b87de71eb2cc9667899da60ad255a90c76/df8262a8a7208da235127a10b07fa9b87de71eb2cc9667899da60ad255a90c76_segment_85.mp3
0,0,segmented_audio/0/containerd/containerd_segment_30.mp3
1,1,segmented_audio/1/3fac250cf6bdb0bf5b1707a970bd233e86dabc0765fede8238d761fb0f27c3da/3fac250cf6bdb0bf5b1707a970bd233e86dabc0765fede8238d761fb0f27c3da_segment_3.mp3
0,0,segmented_audio/0/snapctl/snapctl_segment_45.mp3
1,1,segmented_audio/1/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b_segment_20.mp3
1,1,segmented_audio/1/c77ba47eb4e7a439659af9c09d025521f4818d77bf9e743446481cc273271fff/c77ba47eb4e7a439659af9c09d025521f4818d77bf9e743446481cc273271fff_segment_36.mp3
1,1,segmented_audio/1/aaf6ad951a8f36bd6f84d0387b9a17e3702068b4955e23bdacf5b4c17fd6cd2d/aaf6ad951a8f36bd6f84d0387b9a17e3702068b4955e23bdacf5b4c17fd6cd2d_segment_50.mp3
1,1,segmented_audio/1/1736d6feaa80ee3c7d072a6db7ae5e7ee63c1a10314e46ab46b1a2477063de60/1736d6feaa80ee3c7d072a6db7ae5e7ee63c1a10314e46ab46b1a2477063de60_segment_29.mp3
0,0,segmented_audio/0/git-shell/git-shell_segment_2.mp3
1,1,segmented_audio/1/546a65849cd54b2ad6f2e7c386d6c50e366dfe3a16b49a032459cd17d7b0d7f2/546a65849cd54b2ad6f2e7c386d6c50e366dfe3a16b49a032459cd17d7b0d7f2_segment_1.mp3
1,1,segmented_audio/1/9e8e79637b5d21c7e3500345da26a2a15f77034623f6d711967b3750417f7ce5/9e8e79637b5d21c7e3500345da26a2a15f77034623f6d711967b3750417f7ce5_segment_30.mp3
1,1,segmented_audio/1/4309d17a3e2376639026494a47c5d4a68f481f1ab0eea5104cb58c5412e290ff/4309d17a3e2376639026494a47c5d4a68f481f1ab0eea5104cb58c5412e290ff_segment_11.mp3
0,0,segmented_audio/0/vi/vi_segment_17.mp3
1,1,segmented_audio/1/df8262a8a7208da235127a10b07fa9b87de71eb2cc9667899da60ad255a90c76/df8262a8a7208da235127a10b07fa9b87de71eb2cc9667899da60ad255a90c76_segment_123.mp3
0,0,segmented_audio/0/containerd/containerd_segment_340.mp3
0,0,segmented_audio/0/git/git_segment_14.mp3
1,1,segmented_audio/1/4c839f32e78fa11aa4ab961f045f7ca744c14d33d7a092dd9dfd1164cd7d4763/4c839f32e78fa11aa4ab961f045f7ca744c14d33d7a092dd9dfd1164cd7d4763_segment_10.mp3
0,0,segmented_audio/0/runc/runc_segment_90.mp3
0,0,segmented_audio/0/qemu-system-x86_64/qemu-system-x86_64_segment_113.mp3
0,0,segmented_audio/0/containerd/containerd_segment_323.mp3
1,1,segmented_audio/1/64815d7c84c249e5f3b70d494791498ce85ea9a97c3edaee49ffa89809e20c6e/64815d7c84c249e5f3b70d494791498ce85ea9a97c3edaee49ffa89809e20c6e_segment_38.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-lto-dump-13/x86_64-linux-gnu-lto-dump-13_segment_155.mp3
0,0,segmented_audio/0/vi/vi_segment_9.mp3
1,1,segmented_audio/1/3fac250cf6bdb0bf5b1707a970bd233e86dabc0765fede8238d761fb0f27c3da/3fac250cf6bdb0bf5b1707a970bd233e86dabc0765fede8238d761fb0f27c3da_segment_24.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-lto-dump-13/x86_64-linux-gnu-lto-dump-13_segment_304.mp3
0,0,segmented_audio/0/bpftrace-aotrt/bpftrace-aotrt_segment_2.mp3
1,1,segmented_audio/1/19f76bf2be3ea11732f2c5c562afbd6f363b062c25fba3a143c3c6ef4712774b/19f76bf2be3ea11732f2c5c562afbd6f363b062c25fba3a143c3c6ef4712774b_segment_44.mp3
1,1,segmented_audio/1/683e1eb35561da89db96c94f400daf41390bd350698c739c38024a1f621653b3/683e1eb35561da89db96c94f400daf41390bd350698c739c38024a1f621653b3_segment_26.mp3
1,1,segmented_audio/1/912f27b311f90e81c135f2d363e06db44aaf4067501971703c6335e85a26e8bb/912f27b311f90e81c135f2d363e06db44aaf4067501971703c6335e85a26e8bb_segment_36.mp3
1,1,segmented_audio/1/9a7e8ed9621c08964bd20eb8a95fbe9853e12ebc613c37f53774b17a2cbe9100/9a7e8ed9621c08964bd20eb8a95fbe9853e12ebc613c37f53774b17a2cbe9100_segment_79.mp3
1,1,segmented_audio/1/6734f3e911fadf340fc0aa4f8f55c15c8936c61f9b0e38bdfe9dde561cf09fa9/6734f3e911fadf340fc0aa4f8f55c15c8936c61f9b0e38bdfe9dde561cf09fa9_segment_91.mp3
0,0,segmented_audio/0/cpp-12/cpp-12_segment_8.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-gcov-tool-12/x86_64-linux-gnu-gcov-tool-12_segment_2.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-lto-dump-13/x86_64-linux-gnu-lto-dump-13_segment_140.mp3
1,1,segmented_audio/1/f6b7a01dab3a0d3bb0e66d032f0ba9c0d851d0e6f22a7bded4dead419e33f8a4/f6b7a01dab3a0d3bb0e66d032f0ba9c0d851d0e6f22a7bded4dead419e33f8a4_segment_53.mp3
1,1,segmented_audio/1/458e3e66eff090bc5768779d5388336c8619a744f486962f5dfbf436a524ee04/458e3e66eff090bc5768779d5388336c8619a744f486962f5dfbf436a524ee04_segment_20.mp3
1,1,segmented_audio/1/ae01f922c0918a8ad61ccedcad89326b4ebe78b7c61c54c33149f348fa9fcedb/ae01f922c0918a8ad61ccedcad89326b4ebe78b7c61c54c33149f348fa9fcedb_segment_18.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_734.mp3
1,1,segmented_audio/1/c7e39dfd0f42a9a8254bca7c4c20c393dce022fcb011fe7170af1538767d620f/c7e39dfd0f42a9a8254bca7c4c20c393dce022fcb011fe7170af1538767d620f_segment_20.mp3
0,0,segmented_audio/0/qemu-system-x86_64-microvm/qemu-system-x86_64-microvm_segment_57.mp3
0,0,segmented_audio/0/bash/bash_segment_1.mp3
0,0,segmented_audio/0/containerd/containerd_segment_67.mp3
1,1,segmented_audio/1/4289ba60e1852a9d5ef1b4fb04be8e918148f7b3fe04fe371371f09a36efee00/4289ba60e1852a9d5ef1b4fb04be8e918148f7b3fe04fe371371f09a36efee00_segment_14.mp3
0,0,segmented_audio/0/g++-13/g++-13_segment_3.mp3
0,0,segmented_audio/0/qemu-system-i386/qemu-system-i386_segment_36.mp3
1,1,segmented_audio/1/58328aae115a4c6410c24bdc3899ceea496ec184605180e57af263c40ea0867c/58328aae115a4c6410c24bdc3899ceea496ec184605180e57af263c40ea0867c_segment_59.mp3
0,0,segmented_audio/0/ftp/ftp_segment_1.mp3
1,1,segmented_audio/1/139b09543494ead859b857961d230a39b9f4fc730f81cf8445b6d83bacf67f3d/139b09543494ead859b857961d230a39b9f4fc730f81cf8445b6d83bacf67f3d_segment_17.mp3
1,1,segmented_audio/1/7c5c84eb86a72395bf75510d5a1a51553a025668d6477dbef86ad12da7bc6b8a/7c5c84eb86a72395bf75510d5a1a51553a025668d6477dbef86ad12da7bc6b8a_segment_96.mp3
1,1,segmented_audio/1/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b_segment_96.mp3
0,0,segmented_audio/0/rootlesskit/rootlesskit_segment_41.mp3
0,0,segmented_audio/0/containerd/containerd_segment_285.mp3
1,1,segmented_audio/1/3144e5eb401f51f957f6821c201d5135f8627bbf2dab054d962fceaca45b3a04/3144e5eb401f51f957f6821c201d5135f8627bbf2dab054d962fceaca45b3a04_segment_18.mp3
1,1,segmented_audio/1/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b/564a666d0a7efc39c9d53f5c6c4d95d5f7f6b7bff2dc9aa3c871f8c49650a99b_segment_136.mp3
0,0,segmented_audio/0/x86_64-linux-gnu-lto-dump/x86_64-linux-gnu-lto-dump_segment_128.mp3
1,1,segmented_audio/1/e8eb4f2a73181711fc5439d0dc90059f54820fe07d9727cf5f2417c5cec6da0e/e8eb4f2a73181711fc5439d0dc90059f54820fe07d9727cf5f2417c5cec6da0e_segment_19.mp3
0,0,segmented_audio/0/git-upload-archive/git-upload-archive_segment_12.mp3
0,0,segmented_audio/0/docker/docker_segment_181.mp3
1,1,segmented_audio/1/e6cd28b713bb3da33b37202296f0f7ccbb68c5769b84d1f1d1e505138e9e355d/e6cd28b713bb3da33b37202296f0f7ccbb68c5769b84d1f1d1e505138e9e355d_segment_74.mp3
1,1,segmented_audio/1/cb8799e04b6a2f7070910c70b066c44042fb739c461f2dd2a02011eb4fdfdfea/cb8799e04b6a2f7070910c70b066c44042fb739c461f2dd2a02011eb4fdfdfea_segment_101.mp3
1,1,segmented_audio/1/329255e33f43e6e9ae5d5efd6f5c5745c35a30d42fb5099beb51a6e40fe9bd76/329255e33f43e6e9ae5d5efd6f5c5745c35a30d42fb5099beb51a6e40fe9bd76_segment_20.mp3
1,1,segmented_audio/1/1736d6feaa80ee3c7d072a6db7ae5e7ee63c1a10314e46ab46b1a2477063de60/1736d6feaa80ee3c7d072a6db7ae5e7ee63c1a10314e46ab46b1a2477063de60_segment_25.mp3
0,0,segmented_audio/0/snap/snap_segment_29.mp3
0,0,segmented_audio/0/docker/docker_segment_76.mp3
0,0,segmented_audio/0/ctr/ctr_segment_96.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_363.mp3
0,0,segmented_audio/0/cpp-13/cpp-13_segment_4.mp3
1,1,segmented_audio/1/df3b41b28d5e7679cddb68f92ec98bce090af0b24484b4636d7d84f579658c52/df3b41b28d5e7679cddb68f92ec98bce090af0b24484b4636d7d84f579658c52_segment_28.mp3
1,1,segmented_audio/1/329255e33f43e6e9ae5d5efd6f5c5745c35a30d42fb5099beb51a6e40fe9bd76/329255e33f43e6e9ae5d5efd6f5c5745c35a30d42fb5099beb51a6e40fe9bd76_segment_7.mp3
1,1,segmented_audio/1/2f85ca8f89dfb014b03afb11e5d2198a8adbae1da0fd76c81c67a81a80bf1965/2f85ca8f89dfb014b03afb11e5d2198a8adbae1da0fd76c81c67a81a80bf1965_segment_101.mp3
1,1,segmented_audio/1/df8262a8a7208da235127a10b07fa9b87de71eb2cc9667899da60ad255a90c76/df8262a8a7208da235127a10b07fa9b87de71eb2cc9667899da60ad255a90c76_segment_142.mp3
1,1,segmented_audio/1/1e48915f40bfdd75fb83e79779010336320af76411b9af9f0e68d361e63a2f60/1e48915f40bfdd75fb83e79779010336320af76411b9af9f0e68d361e63a2f60_segment_31.mp3
0,0,segmented_audio/0/pw-play/pw-play_segment_1.mp3
0,0,segmented_audio/0/qemu-storage-daemon/qemu-storage-daemon_segment_2.mp3
0,0,segmented_audio/0/containerd/containerd_segment_232.mp3
1,1,segmented_audio/1/a5f75a1bd1a96747e91e42b4a0653a713a67f8de0f25bcfa390ff505678be783/a5f75a1bd1a96747e91e42b4a0653a713a67f8de0f25bcfa390ff505678be783_segment_1.mp3
1,1,segmented_audio/1/5c03ff30ccffc9d36c342510c7469682d3c411654ec52b0930d37a6c6aab9f72/5c03ff30ccffc9d36c342510c7469682d3c411654ec52b0930d37a6c6aab9f72_segment_8.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_996.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_32.mp3
1,1,segmented_audio/1/9e87a2b19a6d1034abedf3265bbf5f063238246fc56e6087b6ec4a21f29b4239/9e87a2b19a6d1034abedf3265bbf5f063238246fc56e6087b6ec4a21f29b4239_segment_76.mp3
0,0,segmented_audio/0/cpp/cpp_segment_14.mp3
1,1,segmented_audio/1/4ed03737803160dc63a560169c3cd224d0809e8a54cd8fa6fa85fc4a911971dc/4ed03737803160dc63a560169c3cd224d0809e8a54cd8fa6fa85fc4a911971dc_segment_100.mp3
0,0,segmented_audio/0/lto-dump-13/lto-dump-13_segment_251.mp3
0,0,segmented_audio/0/dockerd/dockerd_segment_826.mp3
0,0,segmented_audio/0/lto-dump/lto-dump_segment_16.mp3
1,1,segmented_audio/1/89a269943b201401b50356a4284cfda4d6689f63811853f46a16f947621d3bb3/89a269943b201401b50356a4284cfda4d6689f63811853f46a16f947621d3bb3_segment_34.mp3
1,1,segmented_audio/1/fabfb91bec618ce6fc7d83331e6d01ff3256ef60e11a76dd3a7306442fb22f80/fabfb91bec618ce6fc7d83331e6d01ff3256ef60e11a76dd3a7306442fb22f80_segment_32.mp3
1,1,segmented_audio/1/329255e33f43e6e9ae5d5efd6f5c5745c35a30d42fb5099beb51a6e40fe9bd76/329255e33f43e6e9ae5d5efd6f5c5745c35a30d42fb5099beb51a6e40fe9bd76_segment_17.mp3
1,1,segmented_audio/1/fb6b327104eb37d42f83b552430ef9b1e45ee49c737d562876650d75e3a88e57/fb6b327104eb37d42f83b552430ef9b1e45ee49c737d562876650d75e3a88e57_segment_103.mp3
0,0,segmented_audio/0/qemu-system-i386/qemu-system-i386_segment_116.mp3
0,0,segmented_audio/0/lto-dump/lto-dump_segment_301.mp3
1,1,segmented_audio/1/7955542df199c6ce4ca0bb3966dcf9cc71199c592fec38508dad58301a3298d0/7955542df199c6ce4ca0bb3966dcf9cc71199c592fec38508dad58301a3298d0_segment_58.mp3
1,1,segmented_audio/1/78f92857e18107872526feb1ae834edb9b7189df4a2129a4125a3dd8917f9983/78f92857e18107872526feb1ae834edb9b7189df4a2129a4125a3dd8917f9983_segment_47.mp3
1,1,segmented_audio/1/240fe01d9fcce5aae311e906b8311a1975f8c1431b83618f3d11aeaff10aede3/240fe01d9fcce5aae311e906b8311a1975f8c1431b83618f3d11aeaff10aede3_segment_1.mp3
1,1,segmented_audio/1/2f85ca8f89dfb014b03afb11e5d2198a8adbae1da0fd76c81c67a81a80bf1965/2f85ca8f89dfb014b03afb11e5d2198a8adbae1da0fd76c81c67a81a80bf1965_segment_14.mp3
1,1,segmented_audio/1/139b09543494ead859b857961d230a39b9f4fc730f81cf8445b6d83bacf67f3d/139b09543494ead859b857961d230a39b9f4fc730f81cf8445b6d83bacf67f3d_segment_92.mp3
1,1,segmented_audio/1/cafd2c237325bffbcce14e1504c80265da8b64dae04eed2d66d84e518ab817a7/cafd2c237325bffbcce14e1504c80265da8b64dae04eed2d66d84e518ab817a7_segment_24.mp3
0,0,segmented_audio/0/docker/docker_segment_212.mp3
1,1,segmented_audio/1/9e87a2b19a6d1034abedf3265bbf5f063238246fc56e6087b6ec4a21f29b4239/9e87a2b19a6d1034abedf3265bbf5f063238246fc56e6087b6ec4a21f29b4239_segment_25.mp3
1,1,segmented_audio/1/ad881621a630f16d4ae2f3b85f4707dcc7043ae675af878b89f2b571413ef40f/ad881621a630f16d4ae2f3b85f4707dcc7043ae675af878b89f2b571413ef40f_segment_19.mp3
0,0,segmented_audio/0/gcc-12/gcc-12_segment_3.mp3
1,1,segmented_audio/1/98868e60fab80932a9286ee1916545cbae7532abc12f17772534b7a5eba7974a/98868e60fab80932a9286ee1916545cbae7532abc12f17772534b7a5eba7974a_segment_45.mp3
0,0,segmented_audio/0/gnome-control-center/gnome-control-center_segment_52.mp3
1,1,segmented_audio/1/9cb463404a95bc04ade046fe59e089c5c52fc4e0b2ab0e070f3c38a606518f32/9cb463404a95bc04ade046fe59e089c5c52fc4e0b2ab0e070f3c38a606518f32_segment_29.mp3
1,1,segmented_audio/1/e3f90c676c4945fa685e6d61689d8dfb8cb4a496816b76b1eff12f63861c217c/e3f90c676c4945fa685e6d61689d8dfb8cb4a496816b76b1eff12f63861c217c_segment_44.mp3
0,0,segmented_audio/0/lto-dump-12/lto-dump-12_segment_38.mp3
0,0,segmented_audio/0/touch/touch_segment_1.mp3
